fight_id,event_id,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,event_name,event_date,fight_stat_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,fighter_f_name,fighter_l_name,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d
2084,219,2591.0,2293.0,2591.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,0:46,UFC 154: St-Pierre vs Condit,2012-11-17,4167,2293.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0:00,Martin,Kampmann,182.88,170.0,182.88,Orthodox,1982-04-17,20.0,7.0,0.0
2083,219,3542.0,2096.0,3542.0,3,F,Middleweight,M,Decision,Split,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4166,3542.0,0.0,94.0,44.0,84.0,34.0,2.0,0.0,1.0,0.0,1:32,Francis,Carmont,190.5,205.0,198.12,Orthodox,1981-10-11,25.0,12.0,0.0
2083,219,3542.0,2096.0,3542.0,3,F,Middleweight,M,Decision,Split,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4165,2096.0,0.0,89.0,31.0,75.0,20.0,8.0,2.0,2.0,0.0,6:47,Tom,Lawlor,182.88,205.0,187.96,Southpaw,1983-05-15,10.0,6.0,0.0
2082,219,3746.0,3185.0,3185.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4164,3746.0,0.0,73.0,33.0,59.0,19.0,11.0,0.0,1.0,0.0,3:42,Mark,Bocek,172.72,155.0,190.5,Orthodox,1981-10-24,12.0,5.0,0.0
2082,219,3746.0,3185.0,3185.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4163,3185.0,0.0,172.0,90.0,134.0,54.0,5.0,4.0,0.0,0.0,4:09,Rafael,Dos Anjos,172.72,170.0,177.8,Southpaw,1984-10-26,32.0,15.0,0.0
2081,219,2520.0,2864.0,2864.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4162,2520.0,1.0,109.0,78.0,66.0,39.0,1.0,1.0,0.0,0.0,1:00,Mark,Hominick,172.72,145.0,172.72,Orthodox,1982-07-22,20.0,12.0,0.0
2081,219,2520.0,2864.0,2864.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4161,2864.0,0.0,275.0,149.0,197.0,83.0,5.0,2.0,1.0,0.0,8:24,Pablo,Garza,185.42,145.0,185.42,Orthodox,1983-09-16,12.0,4.0,0.0
2080,219,3376.0,894.0,3376.0,3,F,Middleweight,M,DQ,Punches to Back of Head by Sakara,1,1:26,UFC 154: St-Pierre vs Condit,2012-11-17,4160,3376.0,0.0,33.0,14.0,33.0,14.0,0.0,0.0,0.0,0.0,0:00,Patrick,Cote,180.34,170.0,190.5,Orthodox,1980-02-29,23.0,11.0,0.0
2080,219,3376.0,894.0,3376.0,3,F,Middleweight,M,DQ,Punches to Back of Head by Sakara,1,1:26,UFC 154: St-Pierre vs Condit,2012-11-17,4159,894.0,1.0,34.0,24.0,34.0,24.0,0.0,0.0,0.0,0.0,0:13,Alessio,Sakara,182.88,185.0,182.88,Orthodox,1981-09-02,19.0,11.0,0.0
2079,219,3231.0,2719.0,3231.0,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,2:24,UFC 154: St-Pierre vs Condit,2012-11-17,4158,3231.0,1.0,10.0,9.0,7.0,6.0,2.0,2.0,1.0,0.0,1:56,Cyrille,Diabate,198.12,205.0,205.74,Southpaw,1973-10-06,19.0,10.0,1.0
2079,219,3231.0,2719.0,3231.0,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,2:24,UFC 154: St-Pierre vs Condit,2012-11-17,4157,2719.0,0.0,6.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0:07,Chad,Griggs,185.42,205.0,185.42,Orthodox,1978-05-15,11.0,3.0,0.0
2078,219,519.0,1896.0,1896.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4156,519.0,0.0,369.0,63.0,369.0,63.0,5.0,0.0,0.0,0.0,0:00,Sam,Stout,175.26,155.0,177.8,Orthodox,1984-04-23,20.0,12.0,1.0
2078,219,519.0,1896.0,1896.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4155,1896.0,0.0,157.0,84.0,157.0,84.0,0.0,0.0,0.0,0.0,0:00,John,Makdessi,172.72,155.0,172.72,Orthodox,1985-05-03,18.0,9.0,0.0
2077,219,3526.0,3308.0,3526.0,3,F,Featherweight,M,Decision,Split,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4154,3526.0,0.0,150.0,48.0,150.0,48.0,0.0,0.0,0.0,0.0,0:00,Antonio,Carvalho,175.26,145.0,177.8,Orthodox,1979-05-30,15.0,6.0,0.0
2077,219,3526.0,3308.0,3526.0,3,F,Featherweight,M,Decision,Split,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4153,3308.0,0.0,158.0,50.0,158.0,50.0,0.0,0.0,0.0,0.0,0:10,Rodrigo,Damm,170.18,155.0,180.34,Orthodox,1980-02-03,13.0,9.0,0.0
2076,219,1041.0,1907.0,1041.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4152,1041.0,0.0,195.0,74.0,163.0,45.0,4.0,1.0,0.0,0.0,3:12,Matthew,Riddle,185.42,170.0,193.04,Southpaw,1986-01-14,8.0,3.0,0.0
2076,219,1041.0,1907.0,1041.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4151,1907.0,0.0,110.0,38.0,109.0,37.0,6.0,0.0,2.0,0.0,0:28,John,Maguire,175.26,155.0,175.26,Southpaw,1983-05-19,24.0,9.0,0.0
2075,219,1720.0,2863.0,1720.0,3,F,Bantamweight,M,Submission,Armbar From Bottom Guard,1,2:44,UFC 154: St-Pierre vs Condit,2012-11-17,4150,1720.0,0.0,32.0,25.0,10.0,6.0,0.0,0.0,1.0,0.0,0:00,Ivan,Menjivar,167.64,145.0,162.56,Orthodox,1982-05-30,25.0,12.0,0.0
2075,219,1720.0,2863.0,1720.0,3,F,Bantamweight,M,Submission,Armbar From Bottom Guard,1,2:44,UFC 154: St-Pierre vs Condit,2012-11-17,4149,2863.0,0.0,28.0,18.0,13.0,4.0,1.0,1.0,0.0,0.0,2:00,Azamat,Gashimov,167.64,125.0,,Orthodox,1990-04-07,8.0,3.0,0.0
2074,219,707.0,3103.0,3103.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4148,707.0,0.0,96.0,61.0,48.0,15.0,0.0,0.0,1.0,0.0,0:14,Steven,Siler,180.34,145.0,177.8,Orthodox,1987-02-15,29.0,16.0,0.0
2074,219,707.0,3103.0,3103.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,4147,3103.0,0.0,159.0,103.0,91.0,44.0,7.0,6.0,6.0,0.0,11:22,Darren,Elkins,177.8,145.0,180.34,Orthodox,1984-05-16,27.0,11.0,0.0
2073,218,2943.0,2087.0,2087.0,5,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,2:17,UFC Macao: Franklin vs Le,2012-11-10,4146,2943.0,0.0,21.0,12.0,21.0,12.0,0.0,0.0,0.0,0.0,0:00,Rich,Franklin,185.42,185.0,193.04,Southpaw,1974-10-05,29.0,7.0,0.0
2073,218,2943.0,2087.0,2087.0,5,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,2:17,UFC Macao: Franklin vs Le,2012-11-10,4145,2087.0,1.0,16.0,8.0,16.0,8.0,0.0,0.0,0.0,0.0,0:02,Cung,Le,175.26,185.0,177.8,Southpaw,1972-05-25,9.0,3.0,0.0
2072,218,2232.0,410.0,2232.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4144,2232.0,0.0,104.0,76.0,40.0,22.0,6.0,3.0,2.0,0.0,12:12,Dong,Hyun Kim,187.96,170.0,193.04,Southpaw,1981-11-17,22.0,4.0,1.0
2072,218,2232.0,410.0,2232.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4143,410.0,0.0,12.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0:17,Paulo,Thiago,180.34,170.0,187.96,Orthodox,1981-01-25,18.0,9.0,0.0
2071,218,2795.0,3298.0,2795.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4142,2795.0,1.0,175.0,88.0,140.0,54.0,2.0,1.0,0.0,0.0,4:21,Takanori,Gomi,170.18,155.0,177.8,Southpaw,1978-09-22,35.0,14.0,0.0
2071,218,2795.0,3298.0,2795.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4141,3298.0,0.0,155.0,95.0,122.0,64.0,5.0,2.0,1.0,0.0,1:33,Mac,Danzig,172.72,155.0,177.8,Orthodox,1980-01-02,21.0,12.0,1.0
2070,218,18.0,347.0,347.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4140,18.0,0.0,102.0,46.0,93.0,40.0,2.0,2.0,0.0,0.0,1:16,Zhang,Tiequan,172.72,155.0,175.26,Orthodox,1978-07-25,15.0,4.0,0.0
2070,218,18.0,347.0,347.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4139,347.0,0.0,145.0,91.0,82.0,36.0,0.0,0.0,2.0,1.0,6:43,Jon,Tuck,180.34,155.0,185.42,Orthodox,1984-08-28,10.0,5.0,0.0
2069,218,1651.0,2498.0,1651.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4138,1651.0,0.0,164.0,103.0,112.0,63.0,4.0,4.0,0.0,0.0,11:04,Takeya,Mizugaki,170.18,135.0,175.26,Orthodox,1983-12-16,21.0,11.0,2.0
2069,218,1651.0,2498.0,1651.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4137,2498.0,0.0,89.0,73.0,25.0,14.0,7.0,1.0,0.0,0.0,0:36,Jeff,Hougland,170.18,135.0,172.72,Orthodox,1978-08-02,10.0,6.0,0.0
2068,218,3591.0,415.0,3591.0,3,F,Bantamweight,M,Decision,Split,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4136,3591.0,0.0,143.0,83.0,124.0,64.0,0.0,0.0,0.0,0.0,1:11,Alex,Caceres,177.8,145.0,185.42,Southpaw,1988-06-20,21.0,14.0,0.0
2068,218,3591.0,415.0,3591.0,3,F,Bantamweight,M,Decision,Split,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4135,415.0,0.0,108.0,40.0,75.0,22.0,12.0,2.0,0.0,0.0,3:44,Motonobu,Tezuka,170.18,135.0,,Southpaw,1987-08-29,28.0,12.0,7.0
2067,218,312.0,2008.0,2008.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4134,312.0,0.0,158.0,62.0,158.0,62.0,1.0,0.0,0.0,0.0,0:00,Yasuhiro,Urushitani,165.1,125.0,,Southpaw,1976-09-08,21.0,8.0,6.0
2067,218,312.0,2008.0,2008.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4133,2008.0,0.0,226.0,79.0,224.0,77.0,0.0,0.0,0.0,0.0,0:28,John,Lineker,160.02,135.0,170.18,Orthodox,1990-06-12,31.0,9.0,0.0
2066,218,2914.0,3259.0,2914.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4132,2914.0,0.0,325.0,229.0,164.0,85.0,5.0,3.0,0.0,0.0,6:58,Riki,Fukuda,182.88,185.0,185.42,Southpaw,1981-01-06,24.0,9.0,0.0
2066,218,2914.0,3259.0,2914.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,4131,3259.0,0.0,144.0,67.0,120.0,44.0,0.0,0.0,0.0,0.0,0:00,Tom,DeBlass,182.88,185.0,,Orthodox,1982-05-14,9.0,2.0,0.0
2065,217,703.0,3725.0,703.0,3,F,Light Heavyweight,M,KO/TKO,Knee to Body At Distance,1,4:40,UFC 153: Silva vs Bonnar,2012-10-13,4130,703.0,1.0,35.0,27.0,27.0,19.0,0.0,0.0,0.0,0.0,0:21,Anderson,Silva,187.96,185.0,195.58,Southpaw,1975-04-14,34.0,11.0,0.0
2065,217,703.0,3725.0,703.0,3,F,Light Heavyweight,M,KO/TKO,Knee to Body At Distance,1,4:40,UFC 153: Silva vs Bonnar,2012-10-13,4129,3725.0,0.0,59.0,28.0,43.0,12.0,3.0,0.0,0.0,0.0,2:58,Stephan,Bonnar,193.04,205.0,200.66,Orthodox,1977-04-04,15.0,9.0,0.0
2064,217,1458.0,2581.0,1458.0,3,F,Heavyweight,M,Submission,Armbar On Ground,2,4:31,UFC 153: Silva vs Bonnar,2012-10-13,4128,1458.0,1.0,85.0,45.0,49.0,20.0,3.0,1.0,3.0,0.0,4:05,Antonio,Rodrigo Nogueira,190.5,240.0,195.58,Orthodox,1976-06-02,34.0,10.0,1.0
2064,217,1458.0,2581.0,1458.0,3,F,Heavyweight,M,Submission,Armbar On Ground,2,4:31,UFC 153: Silva vs Bonnar,2012-10-13,4127,2581.0,0.0,33.0,14.0,32.0,13.0,2.0,2.0,0.0,0.0,1:02,Dave,Herman,193.04,242.0,195.58,Orthodox,1984-10-03,22.0,6.0,0.0
2063,217,427.0,1890.0,427.0,3,F,Light Heavyweight,M,TKO - Doctor's Stoppage,Stoppage Between Rounds,2,5:00,UFC 153: Silva vs Bonnar,2012-10-13,4126,427.0,1.0,183.0,117.0,145.0,85.0,3.0,3.0,1.0,0.0,6:58,Glover,Teixeira,187.96,205.0,193.04,Orthodox,1979-10-28,33.0,9.0,0.0
2063,217,427.0,1890.0,427.0,3,F,Light Heavyweight,M,TKO - Doctor's Stoppage,Stoppage Between Rounds,2,5:00,UFC 153: Silva vs Bonnar,2012-10-13,4125,1890.0,0.0,40.0,14.0,36.0,10.0,0.0,0.0,0.0,0.0,0:00,Fabio,Maldonado,185.42,205.0,190.5,Orthodox,1980-03-17,23.0,11.0,0.0
2062,217,2978.0,693.0,2978.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC 153: Silva vs Bonnar,2012-10-13,4124,2978.0,0.0,234.0,176.0,131.0,82.0,9.0,6.0,2.0,1.0,8:48,Jon,Fitch,182.88,170.0,187.96,Orthodox,1978-02-24,30.0,7.0,1.0
2062,217,2978.0,693.0,2978.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC 153: Silva vs Bonnar,2012-10-13,4123,693.0,0.0,38.0,24.0,33.0,19.0,3.0,2.0,2.0,0.0,2:57,Erick,Silva,182.88,170.0,187.96,Orthodox,1984-06-21,19.0,9.0,0.0
2061,217,3288.0,1172.0,3288.0,3,F,Light Heavyweight,M,Submission,Anaconda Choke On Ground,2,4:29,UFC 153: Silva vs Bonnar,2012-10-13,4122,3288.0,0.0,82.0,59.0,49.0,29.0,6.0,5.0,2.0,0.0,5:54,Phil,Davis,187.96,205.0,200.66,Orthodox,1984-09-25,17.0,4.0,0.0
2061,217,3288.0,1172.0,3288.0,3,F,Light Heavyweight,M,Submission,Anaconda Choke On Ground,2,4:29,UFC 153: Silva vs Bonnar,2012-10-13,4121,1172.0,0.0,11.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0:00,Wagner,Prado,182.88,205.0,187.96,Southpaw,1986-12-30,12.0,3.0,0.0
2060,217,1901.0,523.0,1901.0,3,F,Welterweight,M,Submission,Rear Naked Choke,1,2:30,UFC 153: Silva vs Bonnar,2012-10-13,4120,1901.0,0.0,12.0,9.0,8.0,5.0,5.0,3.0,1.0,0.0,2:15,Demian,Maia,185.42,170.0,182.88,Southpaw,1977-11-06,28.0,11.0,0.0
2060,217,1901.0,523.0,1901.0,3,F,Welterweight,M,Submission,Rear Naked Choke,1,2:30,UFC 153: Silva vs Bonnar,2012-10-13,4119,523.0,0.0,12.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0:00,Rick,Story,175.26,170.0,180.34,Southpaw,1984-08-28,19.0,9.0,0.0
2059,217,2401.0,710.0,2401.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,2,4:16,UFC 153: Silva vs Bonnar,2012-10-13,4118,2401.0,0.0,102.0,52.0,96.0,46.0,1.0,1.0,1.0,0.0,0:09,Rony,Jason,170.18,145.0,185.42,Orthodox,1984-03-21,14.0,7.0,0.0
2059,217,2401.0,710.0,2401.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,2,4:16,UFC 153: Silva vs Bonnar,2012-10-13,4117,710.0,0.0,108.0,48.0,96.0,39.0,1.0,1.0,0.0,0.0,1:26,Sam,Sicilia,172.72,145.0,170.18,Orthodox,1986-02-01,15.0,8.0,0.0
2058,217,397.0,358.0,397.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC 153: Silva vs Bonnar,2012-10-13,4116,397.0,0.0,134.0,96.0,63.0,36.0,6.0,5.0,2.0,0.0,6:37,Gleison,Tibau,177.8,155.0,180.34,Southpaw,1983-10-07,33.0,14.0,0.0
2058,217,397.0,358.0,397.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC 153: Silva vs Bonnar,2012-10-13,4115,358.0,1.0,129.0,70.0,97.0,45.0,0.0,0.0,2.0,0.0,4:08,Francisco,Trinaldo,175.26,170.0,177.8,Southpaw,1978-08-24,28.0,9.0,0.0
2057,217,3689.0,2886.0,3689.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC 153: Silva vs Bonnar,2012-10-13,4114,3689.0,1.0,133.0,84.0,77.0,33.0,4.0,3.0,0.0,0.0,5:33,Diego,Brandao,170.18,145.0,162.56,Orthodox,1987-05-27,22.0,11.0,0.0
2057,217,3689.0,2886.0,3689.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC 153: Silva vs Bonnar,2012-10-13,4113,2886.0,0.0,129.0,59.0,109.0,39.0,4.0,0.0,1.0,0.0,0:37,Joey,Gambino,170.18,145.0,,Orthodox,1988-10-26,9.0,2.0,0.0
2056,217,1621.0,2954.0,1621.0,3,F,Welterweight,M,Submission,Rear Naked Choke,3,3:10,UFC 153: Silva vs Bonnar,2012-10-13,4112,1621.0,0.0,58.0,27.0,45.0,16.0,11.0,4.0,1.0,0.0,4:21,Sergio,Moraes,182.88,170.0,182.88,Orthodox,1982-07-23,14.0,6.0,1.0
2056,217,1621.0,2954.0,1621.0,3,F,Welterweight,M,Submission,Rear Naked Choke,3,3:10,UFC 153: Silva vs Bonnar,2012-10-13,4111,2954.0,0.0,88.0,38.0,76.0,26.0,0.0,0.0,0.0,0.0,0:58,Renee,Forte,170.18,155.0,180.34,Orthodox,1987-03-27,8.0,4.0,0.0
2055,217,3564.0,3580.0,3580.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC 153: Silva vs Bonnar,2012-10-13,4110,3564.0,0.0,142.0,64.0,133.0,55.0,3.0,1.0,1.0,0.0,1:12,Luiz,Cane,187.96,185.0,195.58,Southpaw,1981-04-24,17.0,7.0,0.0
2055,217,3564.0,3580.0,3580.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC 153: Silva vs Bonnar,2012-10-13,4109,3580.0,0.0,269.0,97.0,269.0,97.0,1.0,0.0,0.0,0.0,0:00,Chris,Camozzi,187.96,185.0,190.5,Orthodox,1986-11-20,24.0,13.0,0.0
2054,217,1870.0,1930.0,1870.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC 153: Silva vs Bonnar,2012-10-13,4108,1870.0,0.0,251.0,77.0,241.0,72.0,1.0,0.0,0.0,0.0,0:00,Cristiano,Marcello,175.26,155.0,182.88,Orthodox,1977-12-03,13.0,6.0,0.0
2054,217,1870.0,1930.0,1870.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC 153: Silva vs Bonnar,2012-10-13,4107,1930.0,0.0,163.0,88.0,151.0,77.0,4.0,3.0,0.0,0.0,2:11,Reza,Madadi,180.34,155.0,185.42,Orthodox,1978-06-20,14.0,6.0,0.0
2053,216,3650.0,695.0,695.0,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:27,UFC on FX: Browne vs Bigfoot,2012-10-05,4106,3650.0,0.0,19.0,8.0,19.0,8.0,0.0,0.0,0.0,0.0,0:00,Travis,Browne,198.12,255.0,200.66,Orthodox,1982-07-17,18.0,7.0,1.0
2053,216,3650.0,695.0,695.0,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:27,UFC on FX: Browne vs Bigfoot,2012-10-05,4105,695.0,1.0,28.0,23.0,20.0,15.0,2.0,0.0,0.0,0.0,0:53,Antonio,Silva,193.04,264.0,208.28,Orthodox,1979-09-14,19.0,12.0,1.0
2052,216,3102.0,2560.0,3102.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC on FX: Browne vs Bigfoot,2012-10-05,4104,3102.0,0.0,83.0,27.0,81.0,25.0,4.0,2.0,0.0,0.0,1:05,Jake,Ellenberger,175.26,170.0,180.34,Orthodox,1985-03-28,31.0,15.0,0.0
2052,216,3102.0,2560.0,3102.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC on FX: Browne vs Bigfoot,2012-10-05,4103,2560.0,0.0,139.0,43.0,127.0,32.0,2.0,0.0,0.0,0.0,0:00,Jay,Hieron,182.88,170.0,190.5,Orthodox,1976-07-29,23.0,7.0,0.0
2051,216,3196.0,2955.0,3196.0,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,2,4:35,UFC on FX: Browne vs Bigfoot,2012-10-05,4102,3196.0,2.0,115.0,36.0,112.0,33.0,2.0,0.0,0.0,0.0,0:18,John,Dodson,160.02,135.0,167.64,Orthodox,1984-09-26,22.0,12.0,0.0
2051,216,3196.0,2955.0,3196.0,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,2,4:35,UFC on FX: Browne vs Bigfoot,2012-10-05,4101,2955.0,0.0,37.0,9.0,37.0,9.0,5.0,0.0,0.0,0.0,0:00,Jussier,Formiga,165.1,125.0,170.18,Orthodox,1985-04-14,23.0,8.0,0.0
2050,216,1501.0,3118.0,3118.0,3,F,Welterweight,M,Submission,"Guillotine Choke Standing
      Technical Submission",1,0:45,UFC on FX: Browne vs Bigfoot,2012-10-05,4100,1501.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0:20,Josh,Neer,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0
2050,216,1501.0,3118.0,3118.0,3,F,Welterweight,M,Submission,"Guillotine Choke Standing
      Technical Submission",1,0:45,UFC on FX: Browne vs Bigfoot,2012-10-05,4099,3118.0,0.0,8.0,7.0,7.0,6.0,1.0,0.0,1.0,0.0,0:08,Justin,Edwards,177.8,155.0,177.8,Orthodox,1983-01-26,9.0,5.0,0.0
2049,216,2364.0,3513.0,2364.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,1:06,UFC on FX: Browne vs Bigfoot,2012-10-05,4098,2364.0,1.0,38.0,18.0,36.0,17.0,0.0,0.0,0.0,0.0,0:03,Michael,Johnson,177.8,155.0,185.42,Southpaw,1986-06-04,22.0,19.0,0.0
2049,216,2364.0,3513.0,2364.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,1:06,UFC on FX: Browne vs Bigfoot,2012-10-05,4097,3513.0,1.0,47.0,29.0,35.0,17.0,1.0,0.0,1.0,0.0,4:02,Danny,Castillo,175.26,155.0,180.34,Orthodox,1979-08-25,17.0,10.0,0.0
2048,216,665.0,1203.0,1203.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,0:29,UFC on FX: Browne vs Bigfoot,2012-10-05,4096,665.0,1.0,72.0,50.0,44.0,28.0,1.0,1.0,1.0,0.0,0:47,Aaron,Simpson,182.88,170.0,185.42,Orthodox,1974-07-20,12.0,5.0,0.0
2048,216,665.0,1203.0,1203.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,0:29,UFC on FX: Browne vs Bigfoot,2012-10-05,4095,1203.0,1.0,32.0,21.0,21.0,10.0,2.0,0.0,0.0,0.0,1:09,Mike,Pierce,172.72,170.0,180.34,Orthodox,1980-09-01,17.0,7.0,0.0
2047,216,2039.0,1168.0,2039.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC on FX: Browne vs Bigfoot,2012-10-05,4094,2039.0,0.0,140.0,109.0,77.0,53.0,7.0,3.0,0.0,0.0,8:28,Marcus,LeVesseur,175.26,155.0,177.8,Southpaw,1982-07-17,22.0,7.0,0.0
2047,216,2039.0,1168.0,2039.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC on FX: Browne vs Bigfoot,2012-10-05,4093,1168.0,0.0,91.0,54.0,79.0,42.0,5.0,0.0,3.0,0.0,2:12,Carlo,Prater,180.34,155.0,182.88,Switch,1981-06-25,31.0,18.0,1.0
2046,216,226.0,965.0,226.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,2:38,UFC on FX: Browne vs Bigfoot,2012-10-05,4092,226.0,0.0,32.0,14.0,25.0,8.0,4.0,1.0,2.0,0.0,1:24,Jacob,Volkmann,175.26,155.0,180.34,Southpaw,1980-09-05,19.0,7.0,0.0
2046,216,226.0,965.0,226.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,2:38,UFC on FX: Browne vs Bigfoot,2012-10-05,4091,965.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0:00,Shane,Roller,177.8,155.0,182.88,Orthodox,1979-07-14,11.0,7.0,0.0
2045,216,1337.0,1441.0,1441.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC on FX: Browne vs Bigfoot,2012-10-05,4090,1337.0,0.0,128.0,45.0,119.0,37.0,0.0,0.0,2.0,0.0,0:13,Bart,Palaszewski,175.26,145.0,177.8,Orthodox,1983-05-30,36.0,17.0,0.0
2045,216,1337.0,1441.0,1441.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC on FX: Browne vs Bigfoot,2012-10-05,4089,1441.0,2.0,148.0,68.0,137.0,61.0,6.0,3.0,0.0,0.0,5:51,Diego,Nunes,167.64,145.0,170.18,Orthodox,1982-11-30,19.0,7.0,0.0
2044,216,308.0,2636.0,308.0,3,F,Flyweight,M,Submission,Rear Naked Choke,2,3:38,UFC on FX: Browne vs Bigfoot,2012-10-05,4088,308.0,0.0,55.0,16.0,43.0,7.0,0.0,0.0,2.0,1.0,2:00,Darren,Uyenoyama,167.64,125.0,165.1,Orthodox,1979-10-15,10.0,6.0,0.0
2044,216,308.0,2636.0,308.0,3,F,Flyweight,M,Submission,Rear Naked Choke,2,3:38,UFC on FX: Browne vs Bigfoot,2012-10-05,4087,2636.0,0.0,62.0,13.0,57.0,10.0,3.0,2.0,0.0,0.0,2:34,Phil,Harris,162.56,125.0,165.1,Orthodox,1983-09-04,22.0,12.0,0.0
